track_id,lost_frame,found_frame,gap_duration_frames,gap_duration_seconds
1863,3625,3626,1,0.03333333333333333
1871,3625,3627,2,0.06666666666666667
1871,3628,3629,1,0.03333333333333333
1871,3631,3633,2,0.06666666666666667
1878,3640,3650,10,0.3333333333333333
1878,3669,3671,2,0.06666666666666667
1878,3680,3682,2,0.06666666666666667
1878,3738,3739,1,0.03333333333333333
1878,3740,3742,2,0.06666666666666667
1878,3748,3750,2,0.06666666666666667
1874,3668,3669,1,0.03333333333333333
1884,3683,3685,2,0.06666666666666667
1884,3686,3687,1,0.03333333333333333
1884,3688,3691,3,0.1
1884,3703,3704,1,0.03333333333333333
1884,3762,3763,1,0.03333333333333333
1902,3686,3687,1,0.03333333333333333
1902,3743,3745,2,0.06666666666666667
1902,3747,3748,1,0.03333333333333333
1902,3751,3752,1,0.03333333333333333
1902,3759,3769,10,0.3333333333333333
1917,3726,3733,7,0.23333333333333334
1917,3738,3739,1,0.03333333333333333
1917,3745,3750,5,0.16666666666666666
1947,3794,3813,19,0.6333333333333333
1947,3814,3833,19,0.6333333333333333
1973,3852,3853,1,0.03333333333333333
1973,3856,3860,4,0.13333333333333333
1983,3866,3871,5,0.16666666666666666
1983,3875,3876,1,0.03333333333333333
1983,3879,3887,8,0.26666666666666666
1996,3884,3886,2,0.06666666666666667
1996,4016,4018,2,0.06666666666666667
2014,3912,3915,3,0.1
2014,3926,3968,42,1.4
2014,3970,3973,3,0.1
2014,3974,3975,1,0.03333333333333333
2014,3978,3979,1,0.03333333333333333
2014,3982,3985,3,0.1
2032,3934,3937,3,0.1
2032,3939,3951,12,0.4
2032,3953,3954,1,0.03333333333333333
2032,4015,4019,4,0.13333333333333333
1025,3738,4001,263,8.766666666666667
1025,4004,4123,119,3.966666666666667
1025,4128,4137,9,0.3
1025,4142,4148,6,0.2
1025,4150,4539,389,12.966666666666667
1025,4540,4592,52,1.7333333333333334
1025,4594,4596,2,0.06666666666666667
1025,4598,4603,5,0.16666666666666666
1025,4604,4607,3,0.1
1025,4608,4691,83,2.7666666666666666
1025,4694,4696,2,0.06666666666666667
1025,4775,4776,1,0.03333333333333333
1025,4783,4833,50,1.6666666666666667
1025,4880,4888,8,0.26666666666666666
1025,4889,4890,1,0.03333333333333333
1025,4894,4895,1,0.03333333333333333
1025,4896,4944,48,1.6
1025,4945,4946,1,0.03333333333333333
1025,4947,4982,35,1.1666666666666667
1025,4997,5018,21,0.7
1025,5022,5328,306,10.2
1025,5330,5649,319,10.633333333333333
1025,5654,6302,648,21.6
1025,6312,6313,1,0.03333333333333333
1025,6338,6463,125,4.166666666666667
1025,6491,6544,53,1.7666666666666666
1025,6545,6549,4,0.13333333333333333
1025,6551,6556,5,0.16666666666666666
1025,6557,6564,7,0.23333333333333334
1025,6565,6570,5,0.16666666666666666
1025,6571,6573,2,0.06666666666666667
1025,6576,6577,1,0.03333333333333333
1025,6647,6678,31,1.0333333333333334
1025,6679,6687,8,0.26666666666666666
1025,6692,6714,22,0.7333333333333333
1025,6764,6775,11,0.36666666666666664
1025,6777,6783,6,0.2
1025,6787,6788,1,0.03333333333333333
1025,6789,6790,1,0.03333333333333333
1025,6803,6839,36,1.2
1025,6884,6885,1,0.03333333333333333
1025,6886,6892,6,0.2
1025,6896,6899,3,0.1
1025,6900,6904,4,0.13333333333333333
1025,6908,6927,19,0.6333333333333333
1025,6928,6931,3,0.1
1025,6943,7122,179,5.966666666666667
1025,7126,7129,3,0.1
1025,7141,7144,3,0.1
1025,7146,7220,74,2.466666666666667
1025,7222,7279,57,1.9
1025,7281,7304,23,0.7666666666666667
1025,7386,7449,63,2.1
1025,7767,7769,2,0.06666666666666667
1025,7771,7774,3,0.1
1025,7777,7779,2,0.06666666666666667
1025,7782,7835,53,1.7666666666666666
1025,7837,7838,1,0.03333333333333333
1025,7844,7846,2,0.06666666666666667
1025,7863,7871,8,0.26666666666666666
1025,7881,7987,106,3.533333333333333
1025,7989,7991,2,0.06666666666666667
1025,7995,8023,28,0.9333333333333333
1025,8032,8037,5,0.16666666666666666
1025,8038,8039,1,0.03333333333333333
1025,8096,8102,6,0.2
1025,8125,8126,1,0.03333333333333333
1025,8140,8143,3,0.1
1025,8147,8148,1,0.03333333333333333
1025,8155,8156,1,0.03333333333333333
1025,8225,8433,208,6.933333333333334
1025,8435,8469,34,1.1333333333333333
1025,8472,8474,2,0.06666666666666667
1025,8475,8489,14,0.4666666666666667
1025,8490,8491,1,0.03333333333333333
1025,8496,8519,23,0.7666666666666667
